RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
134.0	3.000000	57.000000	3658.000000	0.000000	1671.000000	--------	0.010583	0.000000	INFINITY	0.010583	0.000000	--------	0.343235	0.032986	1.000000	0.000000	0.075000	
135.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
136.0	3.000000	56.000000	3658.000000	0.000000	1672.000000	--------	0.010397	0.000000	INFINITY	0.010397	0.000000	--------	0.342842	0.032407	1.000000	0.000000	0.073684	
137.0	2.000000	73.000000	3658.000000	0.000000	1655.000000	--------	0.013554	0.000000	INFINITY	0.013554	0.000000	--------	0.349523	0.042245	1.000000	0.000000	0.096052	
138.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
139.0	3.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
140.0	2.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
141.0	3.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
142.0	3.000000	66.000000	3658.000000	0.000000	1662.000000	--------	0.012254	0.000000	INFINITY	0.012254	0.000000	--------	0.346772	0.038194	1.000000	0.000000	0.086842	
143.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
144.0	2.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
145.0	2.000000	324.000000	3658.000000	0.000000	1404.000000	--------	0.060156	0.000000	INFINITY	0.060156	0.000000	--------	0.448176	0.187500	1.000000	0.000000	0.426314	
146.0	2.000000	108.000000	3658.000000	0.000000	1620.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.363280	0.062500	1.000000	0.000000	0.142105	
147.0	2.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
148.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
149.0	3.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
150.0	3.000000	81.000000	3658.000000	0.000000	1647.000000	--------	0.015039	0.000000	INFINITY	0.015039	0.000000	--------	0.352668	0.046875	1.000000	0.000000	0.106579	
151.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
152.0	3.000000	162.000000	3658.000000	0.000000	1566.000000	--------	0.030078	0.000000	INFINITY	0.030078	0.000000	--------	0.384504	0.093750	1.000000	0.000000	0.213157	
155.0	3.000000	54.000000	3658.000000	0.000000	1674.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.342056	0.031250	1.000000	0.000000	0.071052	
156.0	3.000000	186.000000	3658.000000	0.000000	1542.000000	--------	0.034534	0.000000	INFINITY	0.034534	0.000000	--------	0.393937	0.107639	1.000000	0.000000	0.244736	
157.0	3.000000	180.000000	3658.000000	0.000000	1548.000000	--------	0.033420	0.000000	INFINITY	0.033420	0.000000	--------	0.391578	0.104167	1.000000	0.000000	0.236841	
