RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
346.0	2.000000	288.000000	3658.000000	0.000000	1440.000000	--------	0.053472	0.000000	INFINITY	0.053472	0.000000	--------	0.434026	0.166667	1.000000	0.000000	0.378946	
350.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
351.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
352.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
353.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
354.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
355.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
356.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
357.0	2.000000	70.000000	5027.000000	0.000000	289.000000	--------	0.012997	0.000000	INFINITY	0.012997	0.000000	--------	0.248644	0.194986	1.000000	0.000000	1.056137	
358.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
360.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
361.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
362.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
364.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
365.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
366.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
368.0	3.000000	96.000000	5222.000000	24.000000	44.000000	--------	0.017824	0.004575	149.885714	0.013368	0.000000	--------	0.689428	0.685714	0.800000	0.000000	4.852586	
369.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
370.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
372.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
375.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
377.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
378.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
380.0	3.000000	102.000000	5246.000000	0.000000	38.000000	--------	0.018938	0.000000	INFINITY	0.018938	0.000000	--------	0.735627	0.728571	1.000000	0.000000	5.318449	
381.0	3.000000	96.000000	5246.000000	0.000000	44.000000	--------	0.017824	0.000000	INFINITY	0.017824	0.000000	--------	0.693884	0.685714	1.000000	0.000000	5.005599	
382.0	3.000000	128.000000	4597.000000	2.000000	659.000000	--------	0.023765	0.000435	373.997459	0.023394	0.000000	--------	0.284626	0.162643	0.984615	0.000000	0.623110	
