RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
118.0	2.000000	177.000000	921.000000	2.000000	4286.000000	--------	0.032863	0.002167	18.302823	0.032492	0.000000	--------	0.835055	0.039659	0.988827	0.000000	0.014465	
119.0	2.000000	145.000000	923.000000	0.000000	4318.000000	--------	0.026922	0.000000	INFINITY	0.026922	0.000000	--------	0.834197	0.032489	1.000000	0.000000	0.012215	
120.0	2.000000	135.000000	923.000000	0.000000	4328.000000	--------	0.025065	0.000000	INFINITY	0.025065	0.000000	--------	0.833814	0.030249	1.000000	0.000000	0.011372	
121.0	2.000000	64.000000	923.000000	0.000000	4399.000000	--------	0.011883	0.000000	INFINITY	0.011883	0.000000	--------	0.831087	0.014340	1.000000	0.000012	0.005391	
122.0	2.000000	90.000000	923.000000	0.000000	4373.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.832086	0.020166	1.000000	0.000000	0.007582	
123.0	2.000000	184.000000	920.000000	3.000000	4279.000000	--------	0.034163	0.003250	12.684442	0.033606	0.000000	--------	0.835138	0.041228	0.983957	0.000000	0.014833	
124.0	2.000000	822.000000	899.000000	24.000000	3641.000000	--------	0.152618	0.026002	7.083296	0.148162	0.000000	--------	0.855737	0.184181	0.971631	0.000000	0.063945	
125.0	2.000000	244.000000	923.000000	0.000000	4219.000000	--------	0.045303	0.000000	INFINITY	0.045303	0.000000	--------	0.837999	0.054672	1.000000	0.000000	0.020555	
126.0	2.000000	59.000000	920.000000	3.000000	4404.000000	--------	0.010954	0.003250	4.067294	0.010397	0.000000	--------	0.830338	0.013220	0.951613	0.006147	0.004315	
127.0	2.000000	54.000000	923.000000	0.000000	4409.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.830703	0.012099	1.000000	0.000070	0.004549	
128.0	2.000000	86.000000	923.000000	0.000000	4377.000000	--------	0.015967	0.000000	INFINITY	0.015967	0.000000	--------	0.831932	0.019270	1.000000	0.000000	0.007245	
129.0	2.000000	76.000000	923.000000	0.000000	4387.000000	--------	0.014111	0.000000	INFINITY	0.014111	0.000000	--------	0.831548	0.017029	1.000000	0.000001	0.006402	
130.0	2.000000	255.000000	923.000000	0.000000	4208.000000	--------	0.047345	0.000000	INFINITY	0.047345	0.000000	--------	0.838421	0.057136	1.000000	0.000000	0.021481	
131.0	2.000000	412.000000	922.000000	1.000000	4051.000000	--------	0.076495	0.001083	85.206363	0.076309	0.000000	--------	0.844264	0.092315	0.997579	0.000000	0.034483	
132.0	2.000000	150.000000	911.000000	12.000000	4313.000000	--------	0.027850	0.013001	2.585145	0.025622	0.000000	--------	0.832161	0.033610	0.925926	0.000422	0.010049	
133.0	2.000000	94.000000	918.000000	5.000000	4369.000000	--------	0.017453	0.005417	3.888057	0.016524	0.000000	--------	0.831311	0.021062	0.949495	0.000414	0.006827	
134.0	2.000000	122.000000	923.000000	0.000000	4341.000000	--------	0.022651	0.000000	INFINITY	0.022651	0.000000	--------	0.833314	0.027336	1.000000	0.000000	0.010277	
135.0	2.000000	90.000000	923.000000	0.000000	4373.000000	--------	0.016710	0.000000	INFINITY	0.016710	0.000000	--------	0.832086	0.020166	1.000000	0.000000	0.007582	
136.0	2.000000	84.000000	923.000000	0.000000	4379.000000	--------	0.015596	0.000000	INFINITY	0.015596	0.000000	--------	0.831855	0.018821	1.000000	0.000000	0.007076	
137.0	2.000000	96.000000	919.000000	4.000000	4367.000000	--------	0.017824	0.004334	4.963477	0.017081	0.000000	--------	0.831573	0.021510	0.960000	0.000083	0.007209	
138.0	2.000000	92.000000	923.000000	0.000000	4371.000000	--------	0.017081	0.000000	INFINITY	0.017081	0.000000	--------	0.832162	0.020614	1.000000	0.000000	0.007750	
139.0	2.000000	79.000000	923.000000	0.000000	4384.000000	--------	0.014668	0.000000	INFINITY	0.014668	0.000000	--------	0.831663	0.017701	1.000000	0.000001	0.006655	
140.0	2.000000	80.000000	919.000000	4.000000	4383.000000	--------	0.014853	0.004334	4.136231	0.014111	0.000000	--------	0.830959	0.017925	0.952381	0.001112	0.005865	
141.0	2.000000	1019.000000	859.000000	64.000000	3444.000000	--------	0.189194	0.069339	3.292828	0.177312	0.000000	--------	0.855875	0.228322	0.940905	0.000000	0.071933	
142.0	2.000000	192.000000	897.000000	26.000000	4271.000000	--------	0.035648	0.028169	1.527224	0.030821	0.000000	--------	0.831175	0.043020	0.880734	0.035027	0.010711	
143.0	2.000000	161.000000	921.000000	2.000000	4302.000000	--------	0.029892	0.002167	16.648331	0.029521	0.000000	--------	0.834441	0.036074	0.987730	0.000000	0.013117	
144.0	2.000000	100.000000	923.000000	0.000000	4363.000000	--------	0.018567	0.000000	INFINITY	0.018567	0.000000	--------	0.832470	0.022406	1.000000	0.000000	0.008424	
145.0	2.000000	354.000000	866.000000	57.000000	4109.000000	--------	0.065726	0.061755	1.284409	0.055143	0.000000	--------	0.831640	0.079319	0.861314	0.076286	0.017979	
146.0	2.000000	2224.000000	787.000000	136.000000	2239.000000	--------	0.412922	0.147346	3.381977	0.387672	0.000000	--------	0.888776	0.498320	0.942373	0.000000	0.157773	
147.0	2.000000	500.000000	889.000000	34.000000	3963.000000	--------	0.092833	0.036836	3.041346	0.086521	0.000000	--------	0.841516	0.112032	0.936330	0.000000	0.034750	
148.0	2.000000	491.000000	923.000000	0.000000	3972.000000	--------	0.091162	0.000000	INFINITY	0.091162	0.000000	--------	0.847483	0.110016	1.000000	0.000000	0.041362	
149.0	2.000000	279.000000	916.000000	7.000000	4184.000000	--------	0.051801	0.007584	8.242918	0.050501	0.000000	--------	0.838043	0.062514	0.975524	0.000000	0.021954	
150.0	2.000000	166.000000	923.000000	0.000000	4297.000000	--------	0.030821	0.000000	INFINITY	0.030821	0.000000	--------	0.835004	0.037195	1.000000	0.000000	0.013984	
151.0	2.000000	112.000000	923.000000	0.000000	4351.000000	--------	0.020795	0.000000	INFINITY	0.020795	0.000000	--------	0.832930	0.025095	1.000000	0.000000	0.009435	
