RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
124.0	4.000000	73.000000	4122.000000	25.000000	1166.000000	--------	0.013554	0.006028	9.773398	0.008912	0.000000	--------	0.270764	0.058918	0.744898	0.000000	0.155809	
127.0	4.000000	54.000000	4123.000000	24.000000	1185.000000	--------	0.010026	0.005787	7.530872	0.005570	0.000000	--------	0.259142	0.043584	0.692308	0.000000	0.112065	
128.0	4.000000	53.000000	4127.000000	20.000000	1186.000000	--------	0.009840	0.004823	8.869693	0.006127	0.000000	--------	0.259264	0.042776	0.726027	0.000000	0.112024	
129.0	5.000000	116.000000	4402.000000	24.000000	844.000000	--------	0.021537	0.005423	22.283681	0.017081	0.000000	--------	0.273080	0.120833	0.828571	0.000000	0.394061	
130.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
131.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
132.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
133.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
134.0	5.000000	62.000000	4418.000000	8.000000	898.000000	--------	0.011511	0.001808	35.730729	0.010026	0.000000	--------	0.229827	0.064583	0.885714	0.000000	0.214926	
135.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
136.0	5.000000	54.000000	4408.000000	18.000000	906.000000	--------	0.010026	0.004067	13.831250	0.006684	0.000000	--------	0.221122	0.056250	0.750000	0.000000	0.177838	
137.0	5.000000	54.000000	4418.000000	8.000000	906.000000	--------	0.010026	0.001808	31.120313	0.008541	0.000000	--------	0.222979	0.056250	0.870968	0.000000	0.186249	
138.0	5.000000	54.000000	4408.000000	18.000000	906.000000	--------	0.010026	0.004067	13.831250	0.006684	0.000000	--------	0.221122	0.056250	0.750000	0.000000	0.177838	
139.0	5.000000	60.000000	4418.000000	8.000000	900.000000	--------	0.011140	0.001808	34.578125	0.009655	0.000000	--------	0.228115	0.062500	0.882353	0.000000	0.207755	
140.0	5.000000	60.000000	4419.000000	7.000000	900.000000	--------	0.011140	0.001582	39.517857	0.009840	0.000000	--------	0.228300	0.062500	0.895522	0.000000	0.208681	
141.0	5.000000	63.000000	4415.000000	11.000000	897.000000	--------	0.011697	0.002485	26.405114	0.009655	0.000000	--------	0.230126	0.065625	0.851351	0.000000	0.215796	
142.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
143.0	5.000000	108.000000	4417.000000	9.000000	852.000000	--------	0.020052	0.002033	55.325000	0.018381	0.000000	--------	0.269017	0.112500	0.923077	0.000000	0.379036	
144.0	5.000000	54.000000	4420.000000	6.000000	906.000000	--------	0.010026	0.001356	41.493750	0.008912	0.000000	--------	0.223350	0.056250	0.900000	0.000000	0.188094	
145.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
146.0	5.000000	108.000000	4425.000000	1.000000	852.000000	--------	0.020052	0.000226	497.925000	0.019866	0.000000	--------	0.270502	0.112500	0.990826	0.000000	0.387004	
147.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
148.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
149.0	5.000000	54.000000	4416.000000	10.000000	906.000000	--------	0.010026	0.002259	24.896250	0.008169	0.000000	--------	0.222607	0.056250	0.843750	0.000000	0.184463	
150.0	5.000000	54.000000	4402.000000	24.000000	906.000000	--------	0.010026	0.005423	10.373437	0.005570	0.000000	--------	0.220008	0.056250	0.692308	0.000000	0.173336	
151.0	5.000000	116.000000	4401.000000	25.000000	844.000000	--------	0.021537	0.005648	21.392333	0.016896	0.000000	--------	0.272894	0.120833	0.822695	0.000000	0.393201	
152.0	5.000000	54.000000	4425.000000	1.000000	906.000000	--------	0.010026	0.000226	248.962500	0.009840	0.000000	--------	0.224278	0.056250	0.981818	0.000000	0.192988	
153.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
155.0	5.000000	75.000000	4397.000000	29.000000	885.000000	--------	0.013925	0.006552	11.923491	0.008541	0.000000	--------	0.237056	0.078125	0.721154	0.000000	0.243933	
157.0	5.000000	108.000000	4425.000000	1.000000	852.000000	--------	0.020052	0.000226	497.925000	0.019866	0.000000	--------	0.270502	0.112500	0.990826	0.000000	0.387004	
158.0	5.000000	54.000000	4408.000000	18.000000	906.000000	--------	0.010026	0.004067	13.831250	0.006684	0.000000	--------	0.221122	0.056250	0.750000	0.000000	0.177838	
159.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
160.0	5.000000	108.000000	4426.000000	0.000000	852.000000	--------	0.020052	0.000000	INFINITY	0.020052	0.000000	--------	0.270688	0.112500	1.000000	0.000000	0.388041	
161.0	5.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
162.0	5.000000	126.000000	4408.000000	18.000000	834.000000	--------	0.023394	0.004067	32.272917	0.020052	0.000000	--------	0.282754	0.131250	0.875000	0.000000	0.435188	
163.0	5.000000	68.000000	4338.000000	30.000000	950.000000	--------	0.012625	0.006868	9.725737	0.007055	0.000000	--------	0.237611	0.066798	0.693878	0.000000	0.198153	
164.0	5.000000	56.000000	4344.000000	24.000000	962.000000	--------	0.010397	0.005495	10.011788	0.005941	0.000000	--------	0.229165	0.055010	0.700000	0.000000	0.163668	
165.0	5.000000	64.000000	4344.000000	24.000000	954.000000	--------	0.011883	0.005495	11.442043	0.007427	0.000000	--------	0.235538	0.062868	0.727273	0.000000	0.189452	
166.0	5.000000	66.000000	4123.000000	24.000000	1173.000000	--------	0.012254	0.005787	9.204399	0.007798	0.000000	--------	0.266600	0.053269	0.733333	0.000000	0.140035	
167.0	5.000000	56.000000	4145.000000	2.000000	1183.000000	--------	0.010397	0.000482	93.717514	0.010026	0.000000	--------	0.264470	0.045198	0.965517	0.000000	0.131250	
168.0	5.000000	62.000000	4133.000000	14.000000	1177.000000	--------	0.011511	0.003376	14.822668	0.008912	0.000000	--------	0.265971	0.050040	0.815789	0.000000	0.136880	
169.0	5.000000	66.000000	4145.000000	2.000000	1173.000000	--------	0.012254	0.000482	110.452785	0.011883	0.000000	--------	0.270684	0.053269	0.970588	0.000000	0.154966	
170.0	5.000000	54.000000	4147.000000	0.000000	1185.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.263598	0.043584	1.000000	0.000000	0.128092	
171.0	5.000000	53.000000	4128.000000	19.000000	1186.000000	--------	0.009840	0.004582	9.336519	0.006313	0.000000	--------	0.259449	0.042776	0.736111	0.000000	0.112614	
172.0	5.000000	66.000000	4145.000000	2.000000	1173.000000	--------	0.012254	0.000482	110.452785	0.011883	0.000000	--------	0.270684	0.053269	0.970588	0.000000	0.154966	
173.0	5.000000	54.000000	4147.000000	0.000000	1185.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.263598	0.043584	1.000000	0.000000	0.128092	
174.0	5.000000	64.000000	4123.000000	24.000000	1175.000000	--------	0.011883	0.005787	8.925478	0.007427	0.000000	--------	0.265357	0.051655	0.727273	0.000000	0.135363	
175.0	6.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
176.0	6.000000	54.000000	4426.000000	0.000000	906.000000	--------	0.010026	0.000000	INFINITY	0.010026	0.000000	--------	0.224464	0.056250	1.000000	0.000000	0.194020	
--------	--------	0.000000	5200.000000	0.000000	186.000000	0.264389	0.013923	0.002877	1.000000	0.011612	124.000000	0.500000	0.249160	0.073933	0.866832	1.000000	0.237094	
