RULE_NUMBER	N_VARS	TP	TN	FP	FN	ACC	SUPP	FPR	GR	SUPDIFF	NRULES	AUC	WRACC	TPR	CONF	FISHER	GAIN	
83.0	1.000000	23.000000	8.000000	0.000000	63.000000	--------	0.244681	0.000000	INFINITY	0.244681	0.000000	--------	0.937655	0.267442	1.000000	0.192561	0.047577	
84.0	1.000000	38.000000	8.000000	0.000000	48.000000	--------	0.404255	0.000000	INFINITY	0.404255	0.000000	--------	0.952499	0.441860	1.000000	0.019549	0.078605	
85.0	1.000000	7.000000	8.000000	0.000000	79.000000	--------	0.074468	0.000000	INFINITY	0.074468	0.000000	--------	0.921821	0.081395	1.000000	1.000000	0.014480	
86.0	1.000000	4.000000	8.000000	0.000000	82.000000	--------	0.042553	0.000000	INFINITY	0.042553	0.000000	--------	0.918852	0.046512	1.000000	1.000000	0.008274	
87.0	1.000000	16.000000	8.000000	0.000000	70.000000	--------	0.170213	0.000000	INFINITY	0.170213	0.000000	--------	0.930727	0.186047	1.000000	0.343372	0.033097	
88.0	1.000000	10.000000	8.000000	0.000000	76.000000	--------	0.106383	0.000000	INFINITY	0.106383	0.000000	--------	0.924790	0.116279	1.000000	0.593104	0.020685	
89.0	1.000000	6.000000	8.000000	0.000000	80.000000	--------	0.063830	0.000000	INFINITY	0.063830	0.000000	--------	0.920831	0.069767	1.000000	1.000000	0.012411	
90.0	1.000000	21.000000	8.000000	0.000000	65.000000	--------	0.223404	0.000000	INFINITY	0.223404	0.000000	--------	0.935675	0.244186	1.000000	0.192007	0.043439	
91.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
92.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
93.0	1.000000	4.000000	8.000000	0.000000	82.000000	--------	0.042553	0.000000	INFINITY	0.042553	0.000000	--------	0.918852	0.046512	1.000000	1.000000	0.008274	
94.0	1.000000	5.000000	8.000000	0.000000	81.000000	--------	0.053191	0.000000	INFINITY	0.053191	0.000000	--------	0.919842	0.058140	1.000000	1.000000	0.010343	
95.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
96.0	1.000000	2.000000	8.000000	0.000000	84.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.916873	0.023256	1.000000	1.000000	0.004137	
97.0	1.000000	4.000000	8.000000	0.000000	82.000000	--------	0.042553	0.000000	INFINITY	0.042553	0.000000	--------	0.918852	0.046512	1.000000	1.000000	0.008274	
98.0	1.000000	9.000000	8.000000	0.000000	77.000000	--------	0.095745	0.000000	INFINITY	0.095745	0.000000	--------	0.923800	0.104651	1.000000	1.000000	0.018617	
99.0	1.000000	1.000000	8.000000	0.000000	85.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.915883	0.011628	1.000000	1.000000	0.002069	
100.0	1.000000	5.000000	8.000000	0.000000	81.000000	--------	0.053191	0.000000	INFINITY	0.053191	0.000000	--------	0.919842	0.058140	1.000000	1.000000	0.010343	
101.0	1.000000	2.000000	87.000000	0.000000	5.000000	--------	0.021277	0.000000	INFINITY	0.021277	0.000000	--------	0.338906	0.285714	1.000000	0.004804	1.484220	
102.0	1.000000	1.000000	87.000000	0.000000	6.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.206687	0.142857	1.000000	0.074468	0.742110	
103.0	1.000000	1.000000	87.000000	0.000000	6.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.206687	0.142857	1.000000	0.074468	0.742110	
104.0	1.000000	1.000000	87.000000	0.000000	6.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.206687	0.142857	1.000000	0.074468	0.742110	
105.0	1.000000	1.000000	87.000000	0.000000	6.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	0.206687	0.142857	1.000000	0.074468	0.742110	
106.0	1.000000	1.000000	93.000000	0.000000	0.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	1.000000	1.000000	1.000000	0.010638	9.086590	
107.0	1.000000	1.000000	93.000000	0.000000	0.000000	--------	0.010638	0.000000	INFINITY	0.010638	0.000000	--------	1.000000	1.000000	1.000000	0.010638	9.086590	
--------	--------	1.000000	93.000000	0.000000	0.000000	0.978723	0.052206	0.000000	1.000000	0.052206	108.000000	1.000000	0.889690	0.082657	1.000000	0.092593	0.219496	
